# Commit map — three history rewrites
#
# This repository's history has been rewritten three times:
#
#   1. 2026-08-18  purge an OpenRouter API key committed during Phase 3.
#      GitHub push protection correctly refused the push until it was gone.
#   2. 2026-08-18  remove .claude/ from every commit and consolidate commit
#      authorship onto a single identity.
#   3. 2026-08-21  remove Idea/ from every commit. Those are the author's own
#      working notes and belong on the local machine, not in a public
#      repository. They remain on disk and are gitignored.
#
# Removing content from a commit changes its hash and every descendant's, so
# most commit ids moved. Every experiment under `experiments/` records the
# commit that produced it in its own `git_commit.txt`, and those files still
# hold the ORIGINAL hashes -- rewriting a recorded result so it agrees with a
# later convenience is exactly what this project's provenance rules exist to
# prevent, and a ledger that gets quietly corrected is not append-only.
#
# This file is the bridge, cumulative across all three rewrites. It maps a hash
# as recorded to the commit carrying that work in the current history.
#
#     python scripts/resolve_commit.py --audit
#     python scripts/resolve_commit.py <hash>
#
# Columns: old_sha<TAB>new_sha. Identical values mean the commit was untouched.
old_sha	new_sha
9ce2c9aac73df16cf5b757bd2235e4d07ff63347	498cff5958461d1c607b715d33cde5ac2a16fbe9
9efa6f2087fc92b5d2353ea5df830e39dd1c757e	dd061b098a8e49ad5d6ee97ba3162fd096bc97e8
9f0590179ec66221a6f5c26c431fd64012953e34	a6416e8da4c89fed12215cad2d378a4556289ca5
a2731d5ed52e484c479624c5f8aaf404876a07c7	267835cb43a3bab3ef97a1fff1ad4569471b219a
a46315f643681f5a407333ee4f744164d48ae9c3	cebdea109fcf7f874899cb8d2f96481ab8075430
a6c56c2f2998d02f0b545a02c933e54630d47f98	a5a384d70b15b62be8155df240e910f667107c1a
a7565114804f63f6712dd43c97baff454aa393ea	a9996911a08c1514f2d6b127d4445a265a77a9b2
a99dff4afabaa84f2633ea1cdf266032fdd7f965	85e562939c8585134020fdc44da0f6d96e5255cc
aa31153f5767bc655954276050295f04c7f5594b	133c8fe95733347186239b95ddaa70e7478e378a
aaa1e4970194708d0017a689273357ccd0cc5453	60aa4c5af22ee3ffcb66b488d5440c5f2b51caaf
aab0e2d3300708da86fe442988a12a17ad90c31d	fcfe6da294174d87d6013e42a58551cfce5c03ac
aac6c87b8d7b903ba5cd5c7552c1d5c8ebad839d	ee9e08dde27a9f5e715a49a195b6bbb1f5886fff
abb21ccf5df36b985e839af66e986800b172557d	282771bd1d103f4a19b39d69b1ffca8cc16cd782
acd0b6344d7d4fac2776681f1c61af8553e5abd5	5e0ceac1b16f0726c699ebd9f7efecb3f1fb451a
af1652fb200973a92f43128473435784e7cfdb33	c941fe65bbd33498ba3b5054e19a4798043c2735
af2f820eb2dc510eef98680a9aed34b809dea73d	137930d9b3a0a9cad2559f86fa7f26ea71039c56
b2e81c8f6c560c41a278ce5991690cc142697aa4	701cebb63eff8ca03a02e966415c763b5426073e
b3ce7df3714daa82bd26be5110e30abd4cfd549b	1884d57e1f56e265b06b3dc39bfd0a99dd848a47
b43ff66da2d1b3194a9ca4cf11e03d65ab4583fc	d5fffccca968e80dbaeb3aa61b697f23d2f58f55
b60167136eb287a8770cf99e8cfbe8401f11789b	20ed1de4f5fa6062bb0a125a09c6e41931e9c765
b6848d8eee52b4a4966d3e658cd37701c1c2c6d5	1a2495cbf39470ff9e8a958ae2f857f47292f5e1
b6df47d91949129938b47f680e75e56ef61d11e5	64567c2a9ed9525300cb3ec77f288d8e42006a5f
b7e57c8395d4acac694b959bbbfbdb249373ca20	099cbce83a12877d55d63351cd3f6ad93cc1e94d
b8e288488009673d2f2599de92c341f088856cc2	e16afe39df7b15c2bdcf48930700e9dc0c581828
bb1c413df1898c1ce5dad1785765f07308aa0af9	24ebddfbd5d1770ed9a4796c8cc38a77772f5494
bf2bbd2a88957b5e9d0a1610c5c5ff6eaa7cc207	a0bd5064c48bdf919cbfcd522a97b95a164ecfdd
bfef961d8c23ef66906a687bb3700bb7bc993dc7	09ae43dfc776ffd0ca89fac57186270a19d3b8d8
c06875fc1171dae84ca2780680942fbac633f824	f781f281071c47414e4c5dea002ac88066c88d1a
c0b04526139633418caa2e5f0064f6a2f5ec461a	3db187bf58d1759e776d822d03c3db616ea94aed
c10253c6f35dab2cb53a3662198d0ceed09b44e8	b5af667a6b705bfe384ecb3b7540b2241590469a
c14df207caad05aa011dfe1582338acbad6cc654	6df5b992a1738b45f5c2ddfa8e2554afd41d3e3a
c1ab367a6f40bfe204fac2cde8c42fbd36abbd7b	b6e51c5a30364900ef808110e83996acc0a92cff
c23f677bb749f0365bd9f6799d66156b69d0711c	5b0d49dfb7026bfbb67d114a65962e93b78dd567
c39e5a090de61cda66dc6977c2554f86346a8387	1e63cbe4635f325eed1b2550b9212787b0a78b79
c4f61b0168e85540ce8212d375f5c06192e9726f	5046cf2ace29dfc93e80861e2b13c057c13964d9
c684a3b93506dd2692ac4356f2125677b2aa87ca	153b7077652e8a76bfa1daa554d6b71df3911e83
c91fef75f55770e88c29157452c330f251d4b192	bf6f5694fa5dfb8a5bda88361e87c3aa9a7a56ae
cb6cd2691735b3942bb159e4ec161dc36e33ba95	254a922297ed86516ae88adbf4e66bef5104bec8
cb9cc1e06b0563d0d66ce4359c54eb4d1a4bdac7	36a0db4ab7f32262ac6eb4e1ba532b833ad387d7
cc623b2f8b1d03c9b308c69f9ca206d7fbe07379	af2d0590cf7c93b62626e2a16ee82e1624878a22
cca15fabe3ae2de4489b6e5d6e217e8d9f1e5391	af1b37f44283105639266b5b1f2a2f0b76e43660
cf4f6c4da9976ba6072374bad8673ae1ae57487e	fd3c5407b62a3c5c847472070638af3df85346f3
cf94ebf46b625a2309e44e598bdfca38f5dcdf07	d48b160e76812c2d37b561305f5b3f186e465ca5
d0c0fc4800309e571325ddb51b305c009839d341	c7bc276e8ee600f6134c053758b85c828dd39ec1
d5bf2c4013c8509f66ecd1de99ba17f44292ca1d	b6d9e10ffac97d844b2bc740588d7a54858f7f0f
d5e69bc198b3dc59910d2be0f3a9405e1a5a67d6	5ab407eabbcdb77ea5dd295a8908e2bb69b426bc
d66807f27e19a8e04c522160fe55bef7f4640d34	ee958783d54c9a810a0cda9c087b1beb68f868e1
d7eaad6a370d0e3ff3689d584d1cb3ec19ed6085	10522123f6de32ff1865e19fee410f3b28a9feb9
d8586b0f63c910b56866716166d676a095898907	626c22af3f4ebdbc9280d5a976ed7bdc0eacfb9e
da0e1a869e1690c6b8e78bf1ae56f8880506e514	8a6d7c770db458c50167e9e8f99baed5b726a57c
de956548caf0812f1b7e9f8caa70f002f26e9e23	615ec1c9ef0b68c90b62f2dd4109915df39107e5
deb04faf4226d1d1084a1ae2876f3fc38eecf1c7	56033116f8ea6df82e074fba41986b405e56abd0
df5940d3dd010f0b3b3a6bd88bb229fce330f99f	6046d1d8ae59a1df81c80e078aeeb91b5eadf8de
e3b8b7f68b1989833797eeb6ffd77f27f2d3a74a	369540b7a449889f0bb1c757faac4086d6a27af0
e40345b1cce28a0b0451f7effac146337eda56e5	22403b987e417eb5d0565ed1dee3fc60a4105eeb
e4b2933c3a3999513b055e2edbe7f8489d0fdb70	cef936644fb5f5589863b89b917ae402bd91157e
e4ddb352d88bf4e4b1b60f4d54a192d146435bf7	4d1e1ecd8ee84663175988915e372606cecdeacd
e4ff975852b23ae32b04917e41f4df53a8752f07	997d30ae441cabd21a4a3b7931d9decaf25c6834
e6426460f536a939a3b807824ee975e449e7c457	8d794de2c1f29f2cb9f3bd97f8d9d14c37be17d7
e82b7f5174617c4249db92d72e594a4ac7b0780b	3f79d98794e05a81087fd21690fb7db3ae9a1a1b
e99a9c736cc16b19c0428be5c2284a916ba03388	420f62ded5fc5414d2e36dd0f081d2359b552e96
ea07a46f60fd08d91ca65919c3e1d2e3f03d7ee3	b8ccfdaace8ad19f7e3ad167f0f3393d1e1f39cf
eb5b0a58592291ba7d38e10abb1f1cab6494139b	0ad374a455205dbe2d36144815e9f092a145dc8d
ec46d7732d2357f34e03675db313e726e054eddc	14ae16de11b6b63f2e3bbc5f265a6094064351b0
ec7f49133bf5f95073728a2ee92f5993020530b4	be2c2ecb9120919383bff461c8bd3633713affcf
eeb544c35026b2e7474d589643d32a5bb1e0d62c	bf29eb41cbd0d60215a2fe7d0805a2c6ce993325
efceee1bc5936fcf4f1652244a2fe34976d1754f	17a90c0a76702f2cad2078ecc6e32ebd8197c0ce
f036f8b278f3b5743318e91b9c53c262bec936e3	03da568f018d15627f255f3306b8097491bdc096
f062b7153e6e17e05f98792a092d09447b41fa4c	f4db0df65da57131af83b719eced361593f73ba0
f06b68ca9e53a2b95c9c8d55eb497cf6603c6058	070f34967572cf40b5435c332ff99f1aa5ecbe9d
f089856760d540fe6f33e0148e28e55745327f6e	153a50395bdc49b674496564e6e5050598e5ecb6
f1897d8c30d48aba7481c8351106607234c9c756	28f34287e41a1c84511c1efbb7378dd3c576cdc6
f389106dc64c67f8dc1bf0f928ba1518644e195a	aa63bf023126b1dc0e77507fb457f541ab6ebc54
fa710d7d102d734787f8104866134a58c2b5254c	6cd50cd2c2eb5997431edad751985b3816f63d6a
fba482173000b7619d6b8c6131df38dcf58de49b	00488a3ab436192f2c51914246b101025305ffe6
fc82e82b4bc2b94f79a4ae65456949fd1d19f693	85b9151292f82a492f1066e978607903fcb0d971
ff2308592d195f00c8dd2c077972ea001f767367	34e3edd63d3d25881bb239a60c3751c2f24fa7f9
